Restaurant Name,Location,Menu Item,Veg/Non-Veg,Description,Cost,Rating,Special Features,Operating Hours,Phone Number
Terrace Hotel,"Vishal Khand, Lucknow",Boneless Butter Chicken+chicken Biryani,Non-veg item,Serves 1/300Ml/2 Pc Butter Chicken+1 Pc Chicken Biryani 250Grams This item is customizable. Swipe right to add item to cart.,299,4.2,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Boneless Butter Chicken+naan,Non-veg item,Serves 1/300Ml/2 Pc Chicken+2 Naan This item is customizable. Swipe right to add item to cart.,249,3.9,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Fried Rice + Chicken Chilly,Non-veg item,Serves 1/ 7 pieces chicken Chilly semi gravy with 250g fried rice This item is customizable. Swipe right to add item to cart.,249,4.1,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Veg Thali Deluxe,Veg Item,"Serves 1/ Paneer Butter Masala,Mix Veg,Dal Makhani,Veg Biryani,Paneer Tikka(2Pc),Sweet +2 Lachha Paratha This item is customizable. Swipe right to add item to cart.",329,3.7,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Veg Thali Regular,Veg Item,"Serves 1/ Paneer Butter Masala,Mix Veg,Dal Makhani,Veg Biryani, +2 lachha paratha This item is customizable. Swipe right to add item to cart.",279,4.0,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Dal Tadka Regular Thali,Veg Item,Serves 1/dal tadka + plain rice +mix veg +paneer butter masala +2 tawa roti +butter/desi ghee This item is customizable. Swipe right to add item to cart.,199,4.2,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Non Veg Thali Regular,Non-veg item,"Serves 1/ Boneless Butter Chicken(2Pc),Mix Veg,Dal Makhani,Chicken Biryani(1Pc), +2 Lachha Paratha This item is customizable. Swipe right to add item to cart.",299,3.9,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Non Veg Thali Deluxe,Non-veg item,"Serves 1/ Butter Chicken(2 Pc) Boneless,Mix Veg,Dal Makhani,Chicken Biryani(1Pc),2 chicken tikka,sweet +2 Lachha Paratha This item is customizable. Swipe right to add item to cart.",349,4.0,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Honey Chilly Potato,Veg Item,Serves 1/650Ml This item is customizable. Swipe right to add item to cart.,249,3.8,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Paneer Momos 6pc,Veg Item,Serves 1/6Pc Paneer Steamed Momos This item is customizable. Swipe right to add item to cart.,199,3.5,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Veg Momos 6pc,Veg Item,Serves 1/6Pc Veg Steamed Momos This item is customizable. Swipe right to add item to cart.,199,4.2,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Crispy Corn,Veg Item,Serves 1/300G Wok Tossed Crispy Corn This item is customizable. Swipe right to add item to cart.,249,4.2,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Spring Roll,Veg Item,Serves 1/150G 6 Pieces This item is customizable. Swipe right to add item to cart.,199,3.8,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Veg Manchurian Semi Gravy,Veg Item,Serves 1/14Pc Manchurian Semi Gravy This item is customizable. Swipe right to add item to cart.,249,4.2,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chicken 65,Non-veg item,Serves 1/14Pc Chicken Chilly Semi Gravy With Mustard Seeds This item is customizable. Swipe right to add item to cart.,249,4.4,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chicken Manchurian,Non-veg item,Serves 1/14Pc Chicken Manchurian Semi Gravy This item is customizable. Swipe right to add item to cart.,249,4.3,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chicken Salt &pepper,Non-veg item,Serves 1/14Pc Chicken Wok Tossed With Onion And Garlic This item is customizable. Swipe right to add item to cart.,249,4.6,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chicken Spring Roll,Non-veg item,Serves 1/150G 6 Pieces This item is customizable. Swipe right to add item to cart.,220,4.3,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Non Veg Momos (6pcs),Non-veg item,Serves 1/6 Pieces Non Veg Steamed Momos This item is customizable. Swipe right to add item to cart.,199,4.3,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Malai Soya Chaap (6pcs),Veg Item,Serves 1/ 6 Pc Malai Soya Chaap White Tandoor Marination This item is customizable. Swipe right to add item to cart.,69,3.9,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Paneer Tikka (6pcs),Veg Item,Serves 1/ 6 Pc Paneer Tikka This item is customizable. Swipe right to add item to cart.,249,4.5,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Soya Chaap (6pcs),Veg Item,Serves 1/ 6 Pc Soya Chaap Red Tandoori Marination This item is customizable. Swipe right to add item to cart.,69,3.7,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Veg Tandoori Momos (6pcs),Veg Item,Serves 1/6 Pc Veg Tandroori Momos This item is customizable. Swipe right to add item to cart.,249,4.2,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Veg Shami Kebab(4pcs),Veg Item,Serves 1/ 4 Pc Vegetable Shami Kebab This item is customizable. Swipe right to add item to cart.,199,4.4,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Afgani Chicken (4pcs),Non-veg item,Serves 1/4 Pc Chicken Afgani This item is customizable. Swipe right to add item to cart.,299,3.2,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Murg Malai Kebab(6pcs),Non-veg item,Serves 1/6 Pc Chicken Malai Tikka This item is customizable. Swipe right to add item to cart.,299,3.4,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Non Veg Tandoori Momos (6pcs),Non-veg item,Serves 1/6 Pc Non Veg Tandoori Momos This item is customizable. Swipe right to add item to cart.,249,4.8,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Mutton Galawati Kebab,Non-veg item,Serves 1/Mutton Galwati Kebab This item is customizable. Swipe right to add item to cart.,79,4.1,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Tandori Chicken (4pc),Non-veg item,Serves 1/4 Pc Tandoori Roasted This item is customizable. Swipe right to add item to cart.,299,4.0,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Dal Fry,Veg Item,Serves 1/500 ml dal arhar with tadka This item is customizable. Swipe right to add item to cart.,179,4.3,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Handi Paneer,Veg Item,Serves 1/14 pc handi paneer(500ml) This item is customizable. Swipe right to add item to cart.,249,3.5,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Kadhai Paneer,Veg Item,Serves 1/14 pc kadhai paneer(500ml) This item is customizable. Swipe right to add item to cart.,249,4.0,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Mix Veg,Veg Item,Serves 1/300g vegies with Indian spices This item is customizable. Swipe right to add item to cart.,179,3.2,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Butter Chicken (2pcs),Non-veg item,Serves 1/2 piece butter chicken with bone This item is customizable. Swipe right to add item to cart.,249,4.1,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chicken Korma(2pcs),Non-veg item,Serves 1/2 piece chicken korma with bone This item is customizable. Swipe right to add item to cart.,249,3.4,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chicken Masala(2pcs),Non-veg item,Serves 1/2 piece chicken with bone in Indian spices This item is customizable. Swipe right to add item to cart.,249,4.3,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Handi Chicken (2pcs),Non-veg item,Serves 1/2 piece handi chicken with bone This item is customizable. Swipe right to add item to cart.,249,4.0,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Kadhai Chicken(2pcs),Non-veg item,Serves 1/2 piece kadhai chicken with bone This item is customizable. Swipe right to add item to cart.,249,4.4,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Bhuna Ghost(2pcs),Non-veg item,Serves 1/2 piece mutton semi gravy This item is customizable. Swipe right to add item to cart.,299,3.6,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Mutton Do Pyaza(2pcs),Non-veg item,Serves 1/2 piece mutton do payza with gravy This item is customizable. Swipe right to add item to cart.,299,4.0,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Mutton Korma(2pcs),Non-veg item,Serves 1/2 piece mutton korma This item is customizable. Swipe right to add item to cart.,299,3.9,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chilly Garlic Fried Rice,Veg Item,Serves 1/500G CHILLI FRIED RICE This item is customizable. Swipe right to add item to cart.,249,4.4,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chilly Garlic Noodles,Veg Item,Serves 1/650 ML PACKING This item is customizable. Swipe right to add item to cart.,249,4.2,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Singapore Noodles,Veg Item,Serves 1/650 ML PACKING This item is customizable. Swipe right to add item to cart.,249,3.7,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chicken Manchurian Garvy,Non-veg item,Serves 1/14 PC CHICKEN MANCHURIAN IN GRAVY This item is customizable. Swipe right to add item to cart.,249,4.7,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chilly Chicken Gravy,Non-veg item,Serves 1/14 PC CHILLY CHCIKEN IN GRAVY This item is customizable. Swipe right to add item to cart.,299,4.3,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Veg Manchurian Garvy,Veg Item,Serves 1/14 PC MANCHURIAN IN GRAVY This item is customizable. Swipe right to add item to cart.,249,4.4,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Chicken Biryani,Non-veg item,Awadhi Dum CHICKEN BIRYANI This item is customizable. Swipe right to add item to cart.,179,3.7,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Jeera Rice,Veg Item,Serves 1/JEERA RICE (300G) This item is customizable. Swipe right to add item to cart.,99,4.3,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Mutton Biryani,Non-veg item,Awadhi Dum Mutton Biryani This item is customizable. Swipe right to add item to cart.,179,3.8,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Veg Biryani,Veg Item,Serves 1/VEG BIRYANI (400G) This item is customizable. Swipe right to add item to cart.,69,3.9,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Briyani Rice,Non-veg item,Dum Biryani rice only This item is customizable. Swipe right to add item to cart.,99,4.3,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Paneer Tikka Biryani,Veg Item,Tradional Paneer tikka dum biryani This item is customizable. Swipe right to add item to cart.,179,4.1,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
Terrace Hotel,"Vishal Khand, Lucknow",Egg Biryani,Non-veg item,Awadhi dum egg biryani This item is customizable. Swipe right to add item to cart.,179,4.0,"Vegetarian, Family Friendly",9 AM - 9 PM,+91 9988776655
